pmid,level 1 inclusion,level 2 inclusion
11935681,FALSE,FALSE
1929613,FALSE,FALSE
8539461,FALSE,FALSE
14516106,FALSE,FALSE
100202,FALSE,FALSE
10656377,FALSE,FALSE
19135314,FALSE,FALSE
11728703,FALSE,FALSE
15384938,FALSE,FALSE
8971858,FALSE,FALSE
9143466,FALSE,FALSE
6823100,FALSE,FALSE
21952317,FALSE,FALSE
2514442,FALSE,FALSE
16721565,FALSE,FALSE
11578646,FALSE,FALSE
9108445,FALSE,FALSE
20879603,FALSE,FALSE
20605364,FALSE,FALSE
9719128,FALSE,FALSE
7509330,FALSE,FALSE
17301451,FALSE,FALSE
3134704,FALSE,FALSE
21361201,FALSE,FALSE
23298111,FALSE,FALSE
16780126,FALSE,FALSE
6422003,FALSE,FALSE
11531297,FALSE,FALSE
15936559,FALSE,FALSE
4039436,FALSE,FALSE
8137583,FALSE,FALSE
2426616,TRUE,FALSE
3001203,FALSE,FALSE
18379034,FALSE,FALSE
3016360,TRUE,FALSE
10435803,FALSE,FALSE
3679927,FALSE,FALSE
9358592,FALSE,FALSE
179360,FALSE,FALSE
20652951,FALSE,FALSE
3746450,FALSE,FALSE
22110217,FALSE,FALSE
21565517,FALSE,FALSE
3399714,FALSE,FALSE
1625509,FALSE,FALSE
1429080,FALSE,FALSE
19415177,FALSE,FALSE
9256920,FALSE,FALSE
6442099,FALSE,FALSE
21776789,FALSE,FALSE
402183,FALSE,FALSE
13129634,FALSE,FALSE
22691738,FALSE,FALSE
16332599,FALSE,FALSE
2164536,FALSE,FALSE
3886495,FALSE,FALSE
3095940,FALSE,FALSE
18039548,FALSE,FALSE
12072776,FALSE,FALSE
8623057,FALSE,FALSE
1906946,FALSE,FALSE
10851424,FALSE,FALSE
8498831,FALSE,FALSE
2091064,FALSE,FALSE
6750681,FALSE,FALSE
8191985,FALSE,FALSE
8331008,FALSE,FALSE
9081345,FALSE,FALSE
10181525,FALSE,FALSE
11448330,FALSE,FALSE
14047017,FALSE,FALSE
14085659,FALSE,FALSE
14115076,FALSE,FALSE
14155134,FALSE,FALSE
14170896,FALSE,FALSE
14237003,FALSE,FALSE
14254348,FALSE,FALSE
18589326,FALSE,FALSE
21267778,FALSE,FALSE
15500173,FALSE,FALSE
11165679,FALSE,FALSE
2440076,FALSE,FALSE
2038714,FALSE,FALSE
20964229,FALSE,FALSE
8020283,FALSE,FALSE
17450241,FALSE,FALSE
10836745,FALSE,FALSE
1931767,FALSE,FALSE
6722744,FALSE,FALSE
8310158,FALSE,FALSE
10938468,FALSE,FALSE
6242712,FALSE,FALSE
4215119,FALSE,FALSE
10541354,FALSE,FALSE
1538498,FALSE,FALSE
9394286,FALSE,FALSE
19217355,FALSE,FALSE
2685919,FALSE,FALSE
11849794,FALSE,FALSE
16715700,FALSE,FALSE
21443663,FALSE,FALSE
22355172,FALSE,FALSE
17297386,FALSE,FALSE
20645002,FALSE,FALSE
20404673,FALSE,FALSE
7716265,FALSE,FALSE
2581108,FALSE,FALSE
17459608,FALSE,FALSE
20440646,FALSE,FALSE
15358689,FALSE,FALSE
19863348,FALSE,FALSE
2034088,FALSE,FALSE
17936341,FALSE,FALSE
7690488,FALSE,FALSE
10102345,FALSE,FALSE
9486610,FALSE,FALSE
21792015,FALSE,FALSE
4956454,FALSE,FALSE
15022293,FALSE,FALSE
16898266,FALSE,FALSE
9022177,FALSE,FALSE
4202188,FALSE,FALSE
9510480,FALSE,FALSE
16226396,FALSE,FALSE
4012811,FALSE,FALSE
14725989,FALSE,FALSE
12527051,FALSE,FALSE
18392046,FALSE,FALSE
14535839,FALSE,FALSE
19216846,FALSE,FALSE
11558854,FALSE,FALSE
22535156,FALSE,FALSE
8770302,FALSE,FALSE
17621568,FALSE,FALSE
4957990,FALSE,FALSE
19662712,FALSE,FALSE
21081891,FALSE,FALSE
21809351,FALSE,FALSE
21871248,FALSE,FALSE
21155460,FALSE,FALSE
8010914,FALSE,FALSE
20605535,FALSE,FALSE
6401639,FALSE,FALSE
15305462,FALSE,FALSE
115229,FALSE,FALSE
17374919,FALSE,FALSE
17607289,FALSE,FALSE
12804044,FALSE,FALSE
21921072,FALSE,FALSE
6776657,FALSE,FALSE
21809674,FALSE,FALSE
7794488,FALSE,FALSE
9727499,FALSE,FALSE
18025519,FALSE,FALSE
21543233,FALSE,FALSE
17909348,FALSE,FALSE
17855014,FALSE,FALSE
4623253,FALSE,FALSE
6410542,FALSE,FALSE
15308199,FALSE,FALSE
19467797,FALSE,FALSE
16540270,FALSE,FALSE
15620960,FALSE,FALSE
10732793,FALSE,FALSE
15390144,FALSE,FALSE
15303503,FALSE,FALSE
19082788,FALSE,FALSE
62365,FALSE,FALSE
64977,FALSE,FALSE
81820,FALSE,FALSE
106860,FALSE,FALSE
849894,FALSE,FALSE
1718140,FALSE,FALSE
2562523,FALSE,FALSE
3152497,FALSE,FALSE
4216459,FALSE,FALSE
4633309,FALSE,FALSE
4957173,FALSE,FALSE
4995118,FALSE,FALSE
6818394,FALSE,FALSE
6891923,FALSE,FALSE
8685434,FALSE,FALSE
19185838,FALSE,FALSE
1892683,FALSE,FALSE
6819265,FALSE,FALSE
2186384,FALSE,FALSE
11165681,FALSE,FALSE
16618585,FALSE,FALSE
6813908,FALSE,FALSE
3094119,FALSE,FALSE
2190346,FALSE,FALSE
22242595,FALSE,FALSE
5537783,FALSE,FALSE
9886702,FALSE,FALSE
8234857,FALSE,FALSE
21093041,FALSE,FALSE
18701179,FALSE,FALSE
18298333,FALSE,FALSE
15074737,FALSE,FALSE
8862962,FALSE,FALSE
96047,FALSE,FALSE
19100924,FALSE,FALSE
10441101,FALSE,FALSE
16918302,FALSE,FALSE
2123034,FALSE,FALSE
15789600,FALSE,FALSE
10394411,FALSE,FALSE
16887485,FALSE,FALSE
12780445,FALSE,FALSE
3122280,FALSE,FALSE
15660194,FALSE,FALSE
814539,FALSE,FALSE
19302221,FALSE,FALSE
23232651,FALSE,FALSE
17111148,FALSE,FALSE
17689026,FALSE,FALSE
10919885,FALSE,FALSE
19694578,FALSE,FALSE
23141230,FALSE,FALSE
7512190,FALSE,FALSE
9536908,FALSE,FALSE
1706958,FALSE,FALSE
7891634,FALSE,FALSE
15986724,FALSE,FALSE
12148301,FALSE,FALSE
1258083,FALSE,FALSE
937057,FALSE,FALSE
6769137,FALSE,FALSE
21507932,FALSE,FALSE
6688830,FALSE,FALSE
3138769,FALSE,FALSE
2120651,FALSE,FALSE
19046556,FALSE,FALSE
2667322,FALSE,FALSE
8753684,FALSE,FALSE
17157951,FALSE,FALSE
19800142,FALSE,FALSE
7995156,FALSE,FALSE
22056068,FALSE,FALSE
6418622,FALSE,FALSE
6442101,FALSE,FALSE
1620884,FALSE,FALSE
15519799,FALSE,FALSE
806775,FALSE,FALSE
7275722,FALSE,FALSE
14689999,FALSE,FALSE
70869,FALSE,FALSE
3088975,FALSE,FALSE
6213657,FALSE,FALSE
5001264,FALSE,FALSE
6431647,FALSE,FALSE
10473205,FALSE,FALSE
19920381,FALSE,FALSE
19376721,FALSE,FALSE
2722588,FALSE,FALSE
7555275,FALSE,FALSE
15023392,FALSE,FALSE
8919528,FALSE,FALSE
1007944,FALSE,FALSE
16381703,FALSE,FALSE
2494734,FALSE,FALSE
19944471,FALSE,FALSE
16332598,FALSE,FALSE
824005,FALSE,FALSE
16536635,FALSE,FALSE
5662102,FALSE,FALSE
10984226,FALSE,FALSE
2798333,FALSE,FALSE
9588912,FALSE,FALSE
9531387,FALSE,FALSE
2318702,FALSE,FALSE
11025652,FALSE,FALSE
103611,FALSE,FALSE
16481686,FALSE,FALSE
6435300,FALSE,FALSE
195709,FALSE,FALSE
2469808,FALSE,FALSE
8733484,FALSE,FALSE
18957681,FALSE,FALSE
7760661,FALSE,FALSE
7551483,FALSE,FALSE
19619910,FALSE,FALSE
217394,FALSE,FALSE
12435207,FALSE,FALSE
1224390,FALSE,FALSE
11773945,FALSE,FALSE
3685452,FALSE,FALSE
3114823,FALSE,FALSE
1531604,FALSE,FALSE
6205477,FALSE,FALSE
10580874,FALSE,FALSE
19722815,FALSE,FALSE
19223837,FALSE,FALSE
18192482,FALSE,FALSE
17324531,FALSE,FALSE
23007342,FALSE,FALSE
1703510,FALSE,FALSE
19267560,FALSE,FALSE
3919921,FALSE,FALSE
22225306,FALSE,FALSE
8844885,FALSE,FALSE
3000327,FALSE,FALSE
8026957,FALSE,FALSE
19720285,FALSE,FALSE
3003787,FALSE,FALSE
4033384,FALSE,FALSE
2175043,FALSE,FALSE
9727876,FALSE,FALSE
3095941,FALSE,FALSE
3375565,FALSE,FALSE
3683635,FALSE,FALSE
4205233,FALSE,FALSE
4527401,FALSE,FALSE
4532483,FALSE,FALSE
4621064,FALSE,FALSE
4643053,FALSE,FALSE
4692434,FALSE,FALSE
4781746,FALSE,FALSE
4944323,FALSE,FALSE
4954296,FALSE,FALSE
4961456,FALSE,FALSE
4962600,FALSE,FALSE
4965847,FALSE,FALSE
4984439,FALSE,FALSE
5603954,FALSE,FALSE
6792171,FALSE,FALSE
6810983,FALSE,FALSE
6856803,FALSE,FALSE
7231058,FALSE,FALSE
7378710,FALSE,FALSE
8695171,FALSE,FALSE
8946046,FALSE,FALSE
11089476,FALSE,FALSE
22208056,FALSE,FALSE
23061337,FALSE,FALSE
2539610,FALSE,FALSE
2790432,FALSE,FALSE
9839514,FALSE,FALSE
20647112,FALSE,FALSE
21900217,FALSE,FALSE
22223862,FALSE,FALSE
19748141,FALSE,FALSE
2666688,FALSE,FALSE
11190963,FALSE,FALSE
9112502,FALSE,FALSE
19995240,FALSE,FALSE
2777049,FALSE,FALSE
1755746,FALSE,FALSE
18298331,FALSE,FALSE
10063876,FALSE,FALSE
15756095,FALSE,FALSE
17034032,FALSE,FALSE
19766005,FALSE,FALSE
16625027,FALSE,FALSE
8438081,FALSE,FALSE
2334118,FALSE,FALSE
21142704,FALSE,FALSE
3125398,FALSE,FALSE
12828043,FALSE,FALSE
19854525,FALSE,FALSE
17923739,FALSE,FALSE
11286851,FALSE,FALSE
19854685,FALSE,FALSE
20921883,FALSE,FALSE
10511788,FALSE,FALSE
111751,FALSE,FALSE
15195131,FALSE,FALSE
21956158,FALSE,FALSE
4622154,FALSE,FALSE
3170838,FALSE,FALSE
4066449,FALSE,FALSE
15171316,FALSE,FALSE
2599904,FALSE,FALSE
22976502,FALSE,FALSE
11965117,FALSE,FALSE
20559789,FALSE,FALSE
2580212,FALSE,FALSE
7500882,FALSE,FALSE
3100379,FALSE,FALSE
21944464,FALSE,FALSE
8539457,FALSE,FALSE
9650169,FALSE,FALSE
16409115,FALSE,FALSE
498890,FALSE,FALSE
17007551,FALSE,FALSE
9288842,FALSE,FALSE
2034054,FALSE,FALSE
19154975,FALSE,FALSE
19154976,FALSE,FALSE
4196729,FALSE,FALSE
6310965,FALSE,FALSE
9747824,FALSE,FALSE
21597286,FALSE,FALSE
1977819,FALSE,FALSE
10450757,FALSE,FALSE
2112371,FALSE,FALSE
15311075,FALSE,FALSE
16482640,FALSE,FALSE
15308165,FALSE,FALSE
16422350,FALSE,FALSE
20663578,FALSE,FALSE
15862509,FALSE,FALSE
11832720,FALSE,FALSE
7339690,FALSE,FALSE
6791243,FALSE,FALSE
14713087,FALSE,FALSE
10744036,FALSE,FALSE
3084405,FALSE,FALSE
1773839,FALSE,FALSE
4196726,FALSE,FALSE
21684816,FALSE,FALSE
1518705,FALSE,FALSE
1561502,FALSE,FALSE
115772,FALSE,FALSE
1651312,FALSE,FALSE
18955018,FALSE,FALSE
1890948,FALSE,FALSE
8167563,FALSE,FALSE
19810479,FALSE,FALSE
169982,FALSE,FALSE
21300477,FALSE,FALSE
11225414,FALSE,FALSE
11198902,FALSE,FALSE
3669308,FALSE,FALSE
15515331,FALSE,FALSE
11578146,FALSE,FALSE
1461201,FALSE,FALSE
7565384,FALSE,FALSE
188306,FALSE,FALSE
21180591,FALSE,FALSE
8187984,FALSE,FALSE
19515443,FALSE,FALSE
10515699,FALSE,FALSE
11849799,FALSE,FALSE
4190460,FALSE,FALSE
4810091,FALSE,FALSE
5607366,FALSE,FALSE
23329226,FALSE,FALSE
1636139,FALSE,FALSE
1766022,FALSE,FALSE
8378146,FALSE,FALSE
19878888,FALSE,FALSE
22361081,FALSE,FALSE
9304512,FALSE,FALSE
2254121,FALSE,FALSE
12690299,FALSE,FALSE
17141839,FALSE,FALSE
17576651,FALSE,FALSE
3550903,FALSE,FALSE
4970543,FALSE,FALSE
20615624,FALSE,FALSE
3117158,FALSE,FALSE
11429221,FALSE,FALSE
8978346,FALSE,FALSE
20560407,FALSE,FALSE
17228117,FALSE,FALSE
6938027,FALSE,FALSE
3786256,FALSE,FALSE
6292145,FALSE,FALSE
19899007,FALSE,FALSE
19175942,FALSE,FALSE
17997118,FALSE,FALSE
7938457,FALSE,FALSE
417797,FALSE,FALSE
2537482,FALSE,FALSE
3006647,FALSE,FALSE
4856753,FALSE,FALSE
6285803,FALSE,FALSE
8366284,FALSE,FALSE
16201560,FALSE,FALSE
11117863,FALSE,FALSE
2897133,FALSE,FALSE
11989293,FALSE,FALSE
16332591,FALSE,FALSE
9479294,FALSE,FALSE
2310904,FALSE,FALSE
12694830,FALSE,FALSE
19376714,FALSE,FALSE
8055282,FALSE,FALSE
3344477,FALSE,FALSE
19039592,FALSE,FALSE
21742393,FALSE,FALSE
15597168,FALSE,FALSE
20728390,FALSE,FALSE
22855067,FALSE,FALSE
6863068,FALSE,FALSE
17768014,FALSE,FALSE
6410146,FALSE,FALSE
2237745,FALSE,FALSE
4092106,FALSE,FALSE
17332294,FALSE,FALSE
8305532,FALSE,FALSE
6432747,FALSE,FALSE
17854940,FALSE,FALSE
2753757,FALSE,FALSE
4849676,FALSE,FALSE
9345329,FALSE,FALSE
20508316,FALSE,FALSE
4990172,FALSE,FALSE
2201055,FALSE,FALSE
8985049,FALSE,FALSE
14697424,FALSE,FALSE
8046498,FALSE,FALSE
20052734,FALSE,FALSE
18057782,FALSE,FALSE
21767248,FALSE,FALSE
7236901,FALSE,FALSE
8262837,FALSE,FALSE
2763391,FALSE,FALSE
16916807,FALSE,FALSE
19427546,FALSE,FALSE
12909214,FALSE,FALSE
14641289,FALSE,FALSE
19622848,FALSE,FALSE
2483816,FALSE,FALSE
18044547,FALSE,FALSE
2983558,TRUE,TRUE
6704663,FALSE,FALSE
11215853,FALSE,FALSE
22572154,FALSE,FALSE
21733074,FALSE,FALSE
17470378,FALSE,FALSE
17505092,FALSE,FALSE
17079068,FALSE,FALSE
628939,FALSE,FALSE
17592457,FALSE,FALSE
14501498,FALSE,FALSE
2848404,FALSE,FALSE
16889822,FALSE,FALSE
3928943,FALSE,FALSE
9337304,FALSE,FALSE
20175477,FALSE,FALSE
3356099,FALSE,FALSE
8164590,FALSE,FALSE
2247529,FALSE,FALSE
16111584,FALSE,FALSE
8113110,FALSE,FALSE
21741819,FALSE,FALSE
1739907,FALSE,FALSE
15678034,FALSE,FALSE
15374542,FALSE,FALSE
20593060,FALSE,FALSE
10478175,FALSE,FALSE
1917630,FALSE,FALSE
21075547,FALSE,FALSE
3296435,FALSE,FALSE
16374542,FALSE,FALSE
19434870,FALSE,FALSE
3934052,FALSE,FALSE
6795158,FALSE,FALSE
113626,FALSE,FALSE
2674340,FALSE,FALSE
10094890,FALSE,FALSE
19780621,FALSE,FALSE
12674238,FALSE,FALSE
22271068,FALSE,FALSE
18692325,FALSE,FALSE
2419816,TRUE,FALSE
12756868,FALSE,FALSE
15623597,FALSE,FALSE
6785548,FALSE,FALSE
21512411,FALSE,FALSE
20599372,FALSE,FALSE
8961361,FALSE,FALSE
17094915,FALSE,FALSE
9877098,FALSE,FALSE
17383816,FALSE,FALSE
19847276,FALSE,FALSE
3138218,FALSE,FALSE
2169842,FALSE,FALSE
17918290,FALSE,FALSE
17118315,FALSE,FALSE
11556875,FALSE,FALSE
6329261,TRUE,FALSE
17448867,FALSE,FALSE
2146460,FALSE,FALSE
16381705,FALSE,FALSE
6836135,FALSE,FALSE
3001459,FALSE,FALSE
19682551,FALSE,FALSE
7582259,FALSE,FALSE
2116386,FALSE,FALSE
10613332,FALSE,FALSE
18786864,FALSE,FALSE
6537131,FALSE,FALSE
14711781,FALSE,FALSE
17991621,FALSE,FALSE
19117691,FALSE,FALSE
12065056,FALSE,FALSE
15174518,FALSE,FALSE
4968351,FALSE,FALSE
18262105,FALSE,FALSE
14655936,FALSE,FALSE
10757049,FALSE,FALSE
2032895,FALSE,FALSE
21360989,FALSE,FALSE
4141518,FALSE,FALSE
22192496,FALSE,FALSE
13943788,FALSE,FALSE
11882903,FALSE,FALSE
19213606,FALSE,FALSE
11277216,FALSE,FALSE
1438744,FALSE,FALSE
7522113,FALSE,FALSE
18301033,FALSE,FALSE
15627193,FALSE,FALSE
2550121,FALSE,FALSE
2196467,FALSE,FALSE
10866869,FALSE,FALSE
9769341,FALSE,FALSE
7527248,FALSE,FALSE
21766508,FALSE,FALSE
15789590,FALSE,FALSE
8344860,FALSE,FALSE
6766788,FALSE,FALSE
8697978,FALSE,FALSE
2125765,FALSE,FALSE
4626745,FALSE,FALSE
21492918,FALSE,FALSE
2427184,FALSE,FALSE
2358334,FALSE,FALSE
19042946,FALSE,FALSE
1111946,FALSE,FALSE
15990019,FALSE,FALSE
17979566,FALSE,FALSE
15679764,FALSE,FALSE
8940754,FALSE,FALSE
10432427,FALSE,FALSE
8703319,FALSE,FALSE
20378268,FALSE,FALSE
490486,FALSE,FALSE
15195130,FALSE,FALSE
8257075,FALSE,FALSE
6408042,FALSE,FALSE
22698474,FALSE,FALSE
15465214,FALSE,FALSE
19550003,FALSE,FALSE
6401610,FALSE,FALSE
3091780,FALSE,FALSE
9423316,FALSE,FALSE
8497215,FALSE,FALSE
8220975,FALSE,FALSE
3467500,TRUE,FALSE
21751187,FALSE,FALSE
21928651,FALSE,FALSE
11590472,FALSE,FALSE
15308152,FALSE,FALSE
8209006,FALSE,FALSE
5004962,FALSE,FALSE
7817168,FALSE,FALSE
23127100,FALSE,FALSE
5834412,FALSE,FALSE
8113115,FALSE,FALSE
16133454,FALSE,FALSE
9396183,FALSE,FALSE
3684235,FALSE,FALSE
15002010,FALSE,FALSE
6427985,FALSE,FALSE
21263263,FALSE,FALSE
3012956,FALSE,FALSE
9571617,FALSE,FALSE
8064889,FALSE,FALSE
20380963,FALSE,FALSE
8164574,FALSE,FALSE
110754,FALSE,FALSE
11861093,FALSE,FALSE
21978042,FALSE,FALSE
10222419,FALSE,FALSE
18975688,FALSE,FALSE
8942867,FALSE,FALSE
88762,FALSE,FALSE
15994749,FALSE,FALSE
11121649,FALSE,FALSE
3406373,FALSE,FALSE
8350835,FALSE,FALSE
18065847,FALSE,FALSE
8391138,FALSE,FALSE
1775318,FALSE,FALSE
9235637,FALSE,FALSE
4960123,FALSE,FALSE
17875628,FALSE,FALSE
11702929,FALSE,FALSE
3187089,FALSE,FALSE
18396332,FALSE,FALSE
7437712,FALSE,FALSE
3724184,FALSE,FALSE
1995535,FALSE,FALSE
3265964,FALSE,FALSE
2260008,FALSE,FALSE
15224309,FALSE,FALSE
8905852,FALSE,FALSE
9770841,FALSE,FALSE
22065926,FALSE,FALSE
4213674,FALSE,FALSE
4972433,FALSE,FALSE
15230752,FALSE,FALSE
22571295,FALSE,FALSE
2025495,FALSE,FALSE
1947205,FALSE,FALSE
15724536,FALSE,FALSE
21394596,FALSE,FALSE
2263807,FALSE,FALSE
6504903,FALSE,FALSE
12597957,FALSE,FALSE
8057301,FALSE,FALSE
8746713,FALSE,FALSE
12590322,FALSE,FALSE
17729164,FALSE,FALSE
11072174,FALSE,FALSE
23231291,FALSE,FALSE
14605631,FALSE,FALSE
2303362,FALSE,FALSE
14765018,FALSE,FALSE
22445531,FALSE,FALSE
7830349,FALSE,FALSE
15885826,FALSE,FALSE
7315922,FALSE,FALSE
23001179,FALSE,FALSE
21493080,FALSE,FALSE
1908427,FALSE,FALSE
9844589,FALSE,FALSE
8539455,FALSE,FALSE
5987558,FALSE,FALSE
21842134,FALSE,FALSE
6422100,FALSE,FALSE
2345512,FALSE,FALSE
17650645,FALSE,FALSE
2556876,FALSE,FALSE
19956971,FALSE,FALSE
10889396,FALSE,FALSE
4350094,FALSE,FALSE
111376,FALSE,FALSE
12030633,FALSE,FALSE
3393991,FALSE,FALSE
18809060,FALSE,FALSE
4966374,FALSE,FALSE
7024222,FALSE,FALSE
16568146,FALSE,FALSE
12029558,FALSE,FALSE
1509104,FALSE,FALSE
1572810,FALSE,FALSE
6414324,FALSE,FALSE
16831554,FALSE,FALSE
7291527,FALSE,FALSE
4170866,FALSE,FALSE
8148560,FALSE,FALSE
11686230,FALSE,FALSE
9619355,FALSE,FALSE
1370588,FALSE,FALSE
11101095,FALSE,FALSE
2496516,FALSE,FALSE
20889528,FALSE,FALSE
2462371,FALSE,FALSE
19506916,FALSE,FALSE
6422516,FALSE,FALSE
10219342,FALSE,FALSE
8966228,FALSE,FALSE
15714979,FALSE,FALSE
21641733,FALSE,FALSE
6836625,FALSE,FALSE
7263344,FALSE,FALSE
19943145,FALSE,FALSE
3001977,FALSE,FALSE
3613942,FALSE,FALSE
12694819,FALSE,FALSE
2493510,FALSE,FALSE
1764170,FALSE,FALSE
16678505,FALSE,FALSE
3348015,FALSE,FALSE
8685346,FALSE,FALSE
18439082,FALSE,FALSE
15719966,FALSE,FALSE
7156372,FALSE,FALSE
11186931,FALSE,FALSE
7838329,FALSE,FALSE
11872302,FALSE,FALSE
8497220,FALSE,FALSE
22552831,FALSE,FALSE
9925247,FALSE,FALSE
8889020,FALSE,FALSE
17982436,FALSE,FALSE
15651483,FALSE,FALSE
2229574,FALSE,FALSE
14704943,FALSE,FALSE
19175109,FALSE,FALSE
810001,FALSE,FALSE
10644062,FALSE,FALSE
21992346,FALSE,FALSE
8420865,FALSE,FALSE
3910210,FALSE,FALSE
1118579,FALSE,FALSE
18670050,FALSE,FALSE
11835112,FALSE,FALSE
8625084,FALSE,FALSE
128509,FALSE,FALSE
6770632,FALSE,FALSE
19172091,FALSE,FALSE
22755715,FALSE,FALSE
1410591,FALSE,FALSE
6729910,FALSE,FALSE
8083098,FALSE,FALSE
6191854,FALSE,FALSE
3338245,FALSE,FALSE
4961807,FALSE,FALSE
8497222,FALSE,FALSE
8712734,FALSE,FALSE
16138999,FALSE,FALSE
17312187,FALSE,FALSE
22784870,FALSE,FALSE
1948645,FALSE,FALSE
22921318,FALSE,FALSE
17893595,FALSE,FALSE
1904617,FALSE,FALSE
7644342,FALSE,FALSE
16848106,FALSE,FALSE
3927527,FALSE,FALSE
6278535,FALSE,FALSE
19494424,FALSE,FALSE
12749706,FALSE,FALSE
410296,FALSE,FALSE
9484589,FALSE,FALSE
19297227,FALSE,FALSE
15770570,FALSE,FALSE
11213925,FALSE,FALSE
18925748,FALSE,FALSE
3140995,FALSE,FALSE
19641239,FALSE,FALSE
101302,FALSE,FALSE
10023009,FALSE,FALSE
8944067,FALSE,FALSE
8570397,FALSE,FALSE
6405449,FALSE,FALSE
17432984,FALSE,FALSE
1554230,FALSE,FALSE
21210751,FALSE,FALSE
21157968,FALSE,FALSE
18793877,FALSE,FALSE
1689133,FALSE,FALSE
8026085,FALSE,FALSE
9308079,FALSE,FALSE
10869753,FALSE,FALSE
8001356,FALSE,FALSE
550017,FALSE,FALSE
21463946,FALSE,FALSE
17434108,FALSE,FALSE
3175850,FALSE,FALSE
7993109,FALSE,FALSE
7714987,FALSE,FALSE
9457836,FALSE,FALSE
21640664,FALSE,FALSE
16563998,FALSE,FALSE
19553032,FALSE,FALSE
7462574,FALSE,FALSE
22139377,FALSE,FALSE
7787461,FALSE,FALSE
8094578,FALSE,FALSE
8705185,FALSE,FALSE
16019846,FALSE,FALSE
17847721,FALSE,FALSE
11746116,FALSE,FALSE
15062170,FALSE,FALSE
16965665,FALSE,FALSE
11685877,FALSE,FALSE
2154318,FALSE,FALSE
19175096,FALSE,FALSE
118882,FALSE,FALSE
4632308,FALSE,FALSE
23505544,FALSE,FALSE
22496011,FALSE,FALSE
3085529,FALSE,FALSE
11905930,FALSE,FALSE
18315121,FALSE,FALSE
19536038,FALSE,FALSE
16234306,FALSE,FALSE
21983525,FALSE,FALSE
21537870,FALSE,FALSE
19927502,FALSE,FALSE
9652836,FALSE,FALSE
7303131,FALSE,FALSE
10218540,FALSE,FALSE
21858991,FALSE,FALSE
9436246,FALSE,FALSE
9219744,FALSE,FALSE
15308192,FALSE,FALSE
10239830,FALSE,FALSE
2498238,FALSE,FALSE
8434334,FALSE,FALSE
21610707,FALSE,FALSE
104786,FALSE,FALSE
22047349,FALSE,FALSE
1341262,FALSE,FALSE
2374681,TRUE,TRUE
15062132,FALSE,FALSE
6263056,FALSE,FALSE
19727628,FALSE,FALSE
6821863,FALSE,FALSE
15308157,FALSE,FALSE
2022506,FALSE,FALSE
15542166,FALSE,FALSE
1209672,FALSE,FALSE
9869230,FALSE,FALSE
15528071,FALSE,FALSE
5591679,FALSE,FALSE
22774535,FALSE,FALSE
21328271,FALSE,FALSE
8310308,FALSE,FALSE
22365515,FALSE,FALSE
11751398,FALSE,FALSE
6315122,FALSE,FALSE
22089013,FALSE,FALSE
21918989,FALSE,FALSE
538996,FALSE,FALSE
19810138,FALSE,FALSE
20004739,FALSE,FALSE
15971334,FALSE,FALSE
1724195,FALSE,FALSE
15490817,FALSE,FALSE
4070677,FALSE,FALSE
21757387,FALSE,FALSE
11430503,FALSE,FALSE
1707149,FALSE,FALSE
10394382,FALSE,FALSE
12222863,FALSE,FALSE
22898382,FALSE,FALSE
480851,FALSE,FALSE
9457208,FALSE,FALSE
10593295,FALSE,FALSE
22850411,FALSE,FALSE
22560714,FALSE,FALSE
16010300,FALSE,FALSE
3924867,FALSE,FALSE
2278723,FALSE,FALSE
9164116,FALSE,FALSE
18778970,FALSE,FALSE
23177779,FALSE,FALSE
19679200,FALSE,FALSE
20603399,FALSE,FALSE
23245278,FALSE,FALSE
8755713,FALSE,FALSE
2751324,FALSE,FALSE
6342752,FALSE,FALSE
10804997,FALSE,FALSE
5585310,FALSE,FALSE
6601077,FALSE,FALSE
17459271,FALSE,FALSE
20920685,FALSE,FALSE
3423306,FALSE,FALSE
9517634,FALSE,FALSE
15969990,FALSE,FALSE
19545794,FALSE,FALSE
1572836,FALSE,FALSE
8635090,FALSE,FALSE
7955749,FALSE,FALSE
8961375,FALSE,FALSE
4869443,FALSE,FALSE
19717887,FALSE,FALSE
22360555,FALSE,FALSE
2477873,FALSE,FALSE
12569011,FALSE,FALSE
10643737,FALSE,FALSE
19159248,FALSE,FALSE
1847240,FALSE,FALSE
3935832,FALSE,FALSE
22079137,FALSE,FALSE
402203,FALSE,FALSE
12557976,FALSE,FALSE
20701746,FALSE,FALSE
16536918,FALSE,FALSE
23128412,FALSE,FALSE
9615807,FALSE,FALSE
7659730,FALSE,FALSE
15145159,FALSE,FALSE
2123574,FALSE,FALSE
17977768,FALSE,FALSE
9686438,FALSE,FALSE
15062169,FALSE,FALSE
8127982,FALSE,FALSE
18774194,FALSE,FALSE
15234057,FALSE,FALSE
22118358,FALSE,FALSE
22330105,FALSE,FALSE
22360559,FALSE,FALSE
11229735,FALSE,FALSE
19920104,FALSE,FALSE
3113160,FALSE,FALSE
104312,FALSE,FALSE
10962310,FALSE,FALSE
10962311,FALSE,FALSE
14282693,FALSE,FALSE
16289907,FALSE,FALSE
18954915,FALSE,FALSE
21300451,FALSE,FALSE
6766795,FALSE,FALSE
15798268,FALSE,FALSE
1106959,FALSE,FALSE
5881102,FALSE,FALSE
8985025,FALSE,FALSE
12834684,FALSE,FALSE
10798803,FALSE,FALSE
1698912,FALSE,FALSE
1569489,FALSE,FALSE
